Listing ID,Is Superhost,neighbourhood,Neighborhood Group,Latitude,Longitude,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Guests Included,Min Nights,Reviews,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
20467777.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47605,13.4247,Apartment,Shared room,1,1.0,1.0,1.0,1,1,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,23.0
13447989.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51906999999999,13.4665,Apartment,Private room,2,1.0,1.0,1.0,1,1,50,90.0,9.0,9.0,9.0,10.0,10.0,9.0,t,f,69.0
13074033.0,f,*,Reinickendorf,52.59016999999999,13.312220000000002,*,Entire home/apt,3,0.5,0.0,2.0,2,2,141,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,40.0
20111073.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.49474,13.46095,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,7,96.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,45.0
11778387.0,f,Wedding,Mitte,52.558530000000005,13.3873,Apartment,Private room,2,1.0,1.0,1.0,1,3,2,87.0,10.0,7.0,10.0,10.0,6.0,10.0,t,f,19.0
16162108.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47753000000001,13.4448,Apartment,Private room,2,1.0,1.0,1.0,1,2,6,95.0,9.0,10.0,10.0,9.0,10.0,9.0,t,f,40.0
23239031.0,f,Wilhelmstadt,Spandau,52.5054,13.23397,Apartment,Private room,2,1.0,1.0,3.0,1,3,58,92.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,39.0
32192855.0,f,Wedding,Mitte,52.556830000000005,13.37689,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,90.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,23.0
13394440.0,f,Mitte,Mitte,52.53586999999999,13.38399,Apartment,Private room,2,1.0,1.0,1.0,1,3,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,50.0
9994967.0,f,Wedding,Mitte,52.55757,13.37302,Condominium,Entire home/apt,3,1.0,2.0,2.0,1,1,5,100.0,10.0,8.0,10.0,10.0,9.0,10.0,f,f,25.0
4224469.0,f,Moabit,Mitte,52.531740000000006,13.351079999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,29,91.0,10.0,9.0,10.0,9.0,9.0,9.0,t,f,52.0
24631277.0,f,Prenzlauer Berg,Pankow,52.53878,13.417179999999998,Apartment,Private room,2,1.0,1.0,1.0,2,2,8,88.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,50.0
15808221.0,f,Spandau,Spandau,52.52297,13.18383,Apartment,Entire home/apt,4,1.0,1.0,4.0,1,30,9,91.0,9.0,9.0,9.0,9.0,8.0,9.0,t,f,32.0
16090170.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48496,13.37281,Apartment,Private room,2,1.0,1.0,1.0,1,5,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,27.0
32514713.0,f,Prenzlauer Berg,Pankow,52.55094,13.41642,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,5,4,80.0,9.0,8.0,9.0,10.0,9.0,9.0,f,f,75.0
21598698.0,f,*,Spandau,52.45559,13.19813,Apartment,Private room,2,1.0,1.0,2.0,1,1,27,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,12.0
790351.0,t,Tiergarten,Mitte,52.50096,13.34411,Apartment,Entire home/apt,3,1.0,2.0,4.0,2,1,253,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,75.0
24000644.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49457,13.44296,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,80.0,8.0,10.0,10.0,7.0,10.0,10.0,f,f,35.0
4457223.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51904,13.45286,Apartment,Private room,2,1.0,1.0,1.0,1,1,7,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,59.0
7920542.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.52401999999999,13.44887,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,2,2,90.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,50.0
23861507.0,f,Wilmersdorf,Charlottenburg-Wilm.,52.47081,13.32307,Apartment,Entire home/apt,6,1.0,3.0,3.0,1,5,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,80.0
3724930.0,f,Alt-Treptow,Treptow - KÃ¶penick,52.49168,13.44136,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,14,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,64.0
31135875.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48289000000001,13.44325,Apartment,Private room,2,1.0,1.0,1.0,2,1,8,96.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,40.0
17313546.0,f,Moabit,Mitte,52.52483000000001,13.33834,Condominium,Private room,1,1.0,1.0,1.0,1,3,4,100.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,35.0
5678957.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47966999999999,13.42391,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,2,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,40.0
18285312.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51359,13.44522,Apartment,Private room,2,1.0,1.0,1.0,1,3,28,95.0,9.0,10.0,10.0,10.0,9.0,9.0,t,f,30.0
30073398.0,f,NeukÃ¶lln,NeukÃ¶lln,52.46999,13.42105,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,14,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,28.0
19713459.0,f,Prenzlauer Berg,Pankow,52.5308,13.424429999999996,Apartment,Private room,1,1.5,1.0,1.0,1,*,2,75.0,7.0,5.0,7.0,7.0,10.0,7.0,t,f,25.0
13973121.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49444000000001,13.41412,Apartment,Private room,2,1.0,1.0,1.0,1,20,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,11.0
30775498.0,t,Prenzlauer Berg,Pankow,52.54785,13.43249,Apartment,Private room,3,1.5,1.0,2.0,2,1,13,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,35.0
9683993.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51493000000001,13.47596,Condominium,Entire home/apt,2,1.0,0.0,1.0,1,25,26,94.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,45.0
20169969.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49276999999999,13.39314,Apartment,Entire home/apt,4,1.0,2.0,3.0,1,14,10,96.0,9.0,9.0,9.0,9.0,10.0,10.0,t,f,98.0
10752430.0,f,Prenzlauer Berg,Pankow,52.54668000000001,13.42746,Apartment,Private room,3,1.0,1.0,1.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,50.0
13502130.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47293000000001,13.450120000000002,Apartment,Private room,2,1.0,1.0,1.0,1,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,40.0
10722095.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49336,13.392179999999998,Apartment,Private room,2,1.0,1.0,2.0,1,2,55,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,8.0
9121547.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48155,13.427370000000002,Apartment,Private room,3,1.0,1.0,1.0,1,1,1,100.0,8.0,6.0,10.0,10.0,10.0,10.0,f,f,30.0
28450157.0,f,Grunewald,Charlottenburg-Wilm.,52.49896,13.29878,Apartment,Private room,3,1.0,1.0,3.0,1,3,1,80.0,10.0,10.0,10.0,10.0,8.0,10.0,t,f,80.0
21788190.0,f,Mitte,Mitte,52.52008000000001,13.41689,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,2,2,90.0,10.0,9.0,9.0,10.0,9.0,8.0,f,f,129.0
18788779.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51984,13.46433,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,2,31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,49.0
13117981.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49955,13.41612,Apartment,Private room,2,1.0,1.0,1.0,1,3,1,80.0,10.0,6.0,10.0,10.0,10.0,8.0,f,f,60.0
2368265.0,f,WeiÃensee,Pankow,52.55124,13.43511,Apartment,Private room,3,1.0,1.0,2.0,2,1,44,91.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f,45.0
4942368.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.51901999999999,13.45041,Apartment,Private room,1,1.0,1.0,2.0,1,2,166,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,20.0
24637694.0,f,Rummelsburg,Lichtenberg,52.50305,13.49549,Townhouse,Private room,3,1.0,1.0,2.0,2,1,1,100.0,8.0,10.0,10.0,10.0,8.0,8.0,f,f,69.0
17608337.0,t,KÃ¶penick,Treptow - KÃ¶penick,52.45376,13.585579999999998,Guest suite,Entire home/apt,6,1.0,2.0,3.0,2,1,76,95.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,80.0
2319680.0,f,Moabit,Mitte,52.52724,13.3463,Apartment,Private room,1,1.0,1.0,1.0,1,4,5,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,36.0
14923933.0,f,Mitte,Mitte,52.51086999999999,13.38015,Condominium,Entire home/apt,4,1.0,2.0,2.0,3,3,75,93.0,9.0,9.0,9.0,9.0,10.0,9.0,t,f,130.0
9394621.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47051999999999,13.43971,Apartment,Entire home/apt,8,1.0,2.0,4.0,2,3,3,95.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,70.0
30236004.0,f,Mitte,Mitte,52.53513,13.39845,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,50.0
19589263.0,f,Prenzlauer Berg,Pankow,52.54169,13.42448,Apartment,Entire home/apt,3,1.0,2.0,3.0,1,4,27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,44.0
33153515.0,f,Wedding,Mitte,52.54881,13.385329999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,3,90.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,50.0
2643626.0,f,NeukÃ¶lln,NeukÃ¶lln,52.49429,13.42712,Apartment,Private room,4,1.0,1.0,1.0,1,9,15,82.0,8.0,8.0,8.0,9.0,9.0,8.0,f,f,28.0
16923400.0,f,Lichterfelde,Steglitz - Zehlendorf,52.38578000000001,13.30404,Apartment,Private room,1,1.0,1.0,1.0,1,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,28.0
22262868.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51476,13.4426,Apartment,Private room,2,1.0,0.0,1.0,1,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,45.0
563788.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.49806999999999,13.4749,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,90,37,97.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f,31.0
4866980.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49358000000001,13.34078,Apartment,Shared room,2,1.5,1.0,1.0,1,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,22.0
26891776.0,f,Moabit,Mitte,52.53493000000001,13.35353,Apartment,Private room,1,2.0,1.0,1.0,1,3,7,94.0,9.0,8.0,9.0,10.0,10.0,9.0,t,f,45.0
22593205.0,t,NeukÃ¶lln,NeukÃ¶lln,52.483990000000006,13.43656,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,3,55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,75.0
7129568.0,t,NeukÃ¶lln,NeukÃ¶lln,52.48764,13.44668,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,5,62,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,95.0
9470130.0,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48745,13.350929999999998,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,1,1,80.0,10.0,6.0,8.0,6.0,8.0,10.0,f,f,70.0
30967159.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.51569,13.4339,Apartment,Private room,1,2.0,1.0,1.0,1,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,28.0
21847715.0,f,Mitte,Mitte,52.51422,13.40912,Condominium,Entire home/apt,4,1.0,3.0,2.0,1,5,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,110.0
8870130.0,f,Pankow,Pankow,52.5541,13.41778,Apartment,Private room,2,1.0,1.0,1.0,1,3,87,99.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,50.0
18110077.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48215,13.428370000000005,Apartment,Private room,2,1.0,1.0,1.0,1,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,42.0
12107764.0,f,Wedding,Mitte,52.55676999999999,13.39311,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,4,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,f,f,120.0
9408623.0,f,Lichtenberg,Lichtenberg,52.51451,13.49279,Apartment,Private room,1,1.0,1.0,1.0,1,3,10,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,28.0
4536590.0,f,Wedding,Mitte,52.5542,13.38414,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,5,93.0,10.0,9.0,8.0,10.0,9.0,10.0,f,f,30.0
637237.0,t,Rudow,NeukÃ¶lln,52.41177,13.48105,Condominium,Entire home/apt,6,1.0,3.0,6.0,4,3,113,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,75.0
8716613.0,t,Prenzlauer Berg,Pankow,52.53104000000001,13.42989,Condominium,Private room,2,1.0,1.0,1.0,1,2,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,35.0
13081693.0,f,Mitte,Mitte,52.52447,13.402079999999998,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,3,5,100.0,9.0,9.0,8.0,9.0,10.0,9.0,f,f,89.0
5645278.0,f,NeukÃ¶lln,NeukÃ¶lln,52.4829,13.42961,Apartment,Private room,1,1.5,1.0,1.0,1,2,26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,40.0
16670216.0,f,NeukÃ¶lln,NeukÃ¶lln,52.470130000000005,13.45201,Apartment,Private room,2,1.0,1.0,1.0,1,2,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,36.0
1517513.0,f,NeukÃ¶lln,NeukÃ¶lln,52.49398000000001,13.42923,Apartment,Entire home/apt,4,1.0,1.0,2.0,4,4,47,93.0,10.0,10.0,9.0,10.0,10.0,9.0,f,f,150.0
13937216.0,f,Prenzlauer Berg,Pankow,52.54191,13.40167,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,30,19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,80.0
32432865.0,f,Wedding,Mitte,52.55085,13.38485,Apartment,Private room,2,1.0,0.0,1.0,1,2,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,25.0
20024978.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49855,13.43775,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,25.0
7415949.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47023000000001,13.43584,Apartment,Private room,4,1.0,2.0,2.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
16396094.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47588000000001,13.42969,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,100.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,28.0
26040264.0,f,Tiergarten,Mitte,52.5036,13.369979999999998,Apartment,Private room,2,1.5,1.0,1.0,2,3,11,96.0,10.0,8.0,10.0,10.0,9.0,9.0,f,f,70.0
9124169.0,f,Prenzlauer Berg,Pankow,52.54146999999999,13.43054,Loft,Entire home/apt,3,1.0,1.0,1.0,1,1,2,80.0,9.0,8.0,7.0,8.0,9.0,9.0,f,f,49.0
6610363.0,t,Tempelhof,Tempelhof - SchÃ¶neberg,52.48505,13.37521,Apartment,Entire home/apt,16,2.0,5.0,9.0,1,1,45,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,160.0
21235420.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48203000000001,13.44663,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
30371835.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.49583000000001,13.41804,Apartment,Entire home/apt,6,2.0,3.0,3.0,2,3,18,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,200.0
18948420.0,f,Prenzlauer Berg,Pankow,52.55134,13.4077,Apartment,Private room,3,1.0,1.0,2.0,2,2,8,95.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,89.0
11617190.0,t,Friedrichshain,Friedrichshain-Kreuzberg,52.51436,13.4571,Apartment,Private room,2,1.0,1.0,1.0,1,5,13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
10214962.0,f,Mitte,Mitte,52.52766,13.39549,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,3,60.0,10.0,8.0,8.0,8.0,10.0,8.0,f,f,100.0
18612384.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48218000000001,13.43843,Apartment,Private room,1,1.0,1.0,1.0,1,1,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,30.0
1063617.0,f,NeukÃ¶lln,NeukÃ¶lln,52.49315,13.42955,Apartment,Private room,2,1.0,1.0,1.0,1,3,81,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,26.0
9558474.0,f,Prenzlauer Berg,Pankow,52.53918000000001,13.426629999999998,Apartment,Private room,2,1.5,1.0,1.0,1,2,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
12208908.0,t,Mitte,Mitte,52.52506999999999,13.41296,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,1,71,99.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,95.0
8362303.0,f,Wedding,Mitte,52.55169,13.36501,Apartment,Entire home/apt,4,1.0,2.0,2.0,3,20,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,t,f,50.0
24088216.0,f,Prenzlauer Berg,Pankow,52.55107,13.42571,Apartment,Entire home/apt,4,1.0,1.0,3.0,2,5,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,70.0
20062980.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51724,13.467629999999998,Apartment,Private room,2,1.0,1.0,2.0,1,1,12,91.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,20.0
1561391.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51191,13.46267,Apartment,Private room,2,1.0,1.0,2.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,f,64.0
7719821.0,f,Charlottenburg,Charlottenburg-Wilm.,52.520790000000005,13.31879,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,1,87,93.0,10.0,10.0,9.0,10.0,9.0,9.0,t,f,69.0
18523149.0,f,Prenzlauer Berg,Pankow,52.53779,13.43135,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,3,19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,32.0
6478899.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.48645,13.39679,Apartment,Entire home/apt,5,2.0,2.0,2.0,2,7,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,99.0
13952510.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.4967,13.43378,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,3,11,96.0,9.0,9.0,9.0,10.0,10.0,9.0,f,f,100.0
24320371.0,f,Prenzlauer Berg,Pankow,52.55432,13.40626,Apartment,Private room,2,1.0,1.0,1.0,1,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,30.0
29702504.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51369,13.46708,Hostel,Private room,2,1.0,1.0,2.0,1,2,7,92.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,40.0
5899265.0,f,Prenzlauer Berg,Pankow,52.53104000000001,13.43619,Apartment,Private room,2,1.0,1.0,1.0,1,5,40,96.0,10.0,9.0,9.0,9.0,9.0,10.0,t,f,30.0
32905524.0,f,Mitte,Mitte,52.53293000000001,13.39538,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,120.0
2980415.0,t,Kreuzberg,Friedrichshain-Kreuzberg,52.49226,13.39979,Apartment,Private room,2,1.0,1.0,1.0,1,2,48,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,28.0
7780500.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.50048,13.4256,Apartment,Private room,2,1.0,1.0,1.0,1,3,4,100.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,35.0
18766274.0,f,Wedding,Mitte,52.55230999999999,13.33549,Apartment,Private room,2,1.0,1.0,1.0,1,7,4,95.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,34.0
9957275.0,f,Rummelsburg,Lichtenberg,52.50048000000001,13.48196,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,3,3,67.0,7.0,7.0,9.0,9.0,9.0,8.0,t,f,88.0
17916917.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.50249000000001,13.40074,Apartment,Private room,2,1.0,1.0,1.0,1,1,5,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,39.0
25823124.0,t,Prenzlauer Berg,Pankow,52.53061,13.443329999999998,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,3,18,99.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,88.0
13767761.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48253,13.43124,Apartment,Private room,2,1.0,1.0,1.0,1,3,12,90.0,9.0,10.0,10.0,10.0,10.0,9.0,f,f,33.0
24124351.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51246,13.465920000000002,Condominium,Entire home/apt,2,1.0,1.0,1.0,1,3,5,92.0,9.0,9.0,9.0,10.0,9.0,9.0,f,f,150.0
10777248.0,f,Prenzlauer Berg,Pankow,52.550990000000006,13.42281,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,5,2,80.0,6.0,6.0,8.0,6.0,8.0,6.0,f,f,80.0
1255193.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50855,13.46119,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
31703757.0,f,Prenzlauer Berg,Pankow,52.54521999999999,13.41162,Apartment,Private room,4,1.0,2.0,2.0,1,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,94.0
21278471.0,t,*,Treptow - KÃ¶penick,52.42688,13.54744,Apartment,Entire home/apt,4,1.0,3.0,3.0,1,5,20,96.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,40.0
21200045.0,t,Prenzlauer Berg,Pankow,52.53174,13.45483,Apartment,Entire home/apt,4,1.0,0.0,1.0,1,3,35,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,70.0
15906166.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.4995,13.41685,Apartment,Private room,2,1.0,1.0,2.0,2,4,15,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,30.0
7397286.0,t,Mitte,Mitte,52.52984,13.4075,Condominium,Private room,2,1.0,1.0,1.0,1,2,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,55.0
34277391.0,f,Rummelsburg,Lichtenberg,52.50564000000001,13.49457,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,90.0
7116461.0,f,Moabit,Mitte,52.53497,13.34031,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,40.0
21891190.0,t,Wannsee,Steglitz - Zehlendorf,52.44509,13.27694,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,48.0
26882727.0,f,Wedding,Mitte,52.54589,13.343229999999998,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,1,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,60.0
9558571.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.51131,13.441070000000002,Apartment,Private room,2,1.0,1.0,1.0,2,2,13,88.0,10.0,8.0,9.0,10.0,9.0,9.0,t,f,40.0
26530402.0,f,Kreuzberg,Friedrichshain-Kreuzberg,52.50364,13.40502,Apartment,Private room,2,1.0,1.0,2.0,1,2,17,100.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,69.0
17040920.0,f,Lichtenberg,Lichtenberg,52.51906999999999,13.4787,Apartment,Private room,2,1.0,1.0,1.0,1,2,20,96.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,22.0
28310256.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48448000000001,13.43113,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,2,6,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,128.0
798983.0,f,NeukÃ¶lln,NeukÃ¶lln,52.47499000000001,13.445570000000002,Apartment,Entire home/apt,4,1.0,2.0,2.0,3,*,6,87.0,9.0,8.0,9.0,10.0,10.0,9.0,f,f,85.0
24181596.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48121,13.42649,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,5,11,95.0,10.0,10.0,9.0,10.0,10.0,9.0,f,f,65.0
11706132.0,f,Prenzlauer Berg,Pankow,52.54348,13.42233,Apartment,Entire home/apt,4,1.0,2.0,2.0,3,2,37,86.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,95.0
6485142.0,f,Prenzlauer Berg,Pankow,52.5451,13.41034,Apartment,Private room,2,1.0,0.0,1.0,1,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
28712901.0,f,Mitte,Mitte,52.52535,13.40159,Apartment,Entire home/apt,4,1.0,2.0,3.0,2,1,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,67.0
19524922.0,f,NeukÃ¶lln,NeukÃ¶lln,52.48326999999999,13.43606,Apartment,Private room,4,1.5,1.0,1.0,1,2,4,93.0,9.0,8.0,10.0,10.0,9.0,10.0,f,f,40.0
22539182.0,f,Friedrichshain,Friedrichshain-Kreuzberg,52.50945,13.45751,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,46.0
